,name,conditional_probability,percentile,p_value,adjusted_p_value,should reject
96,mescaline|phaeacantha,0.5,0.9987181015979013,0.0013117099928452182,0.28648449738661985,False
20276,tolazoline|methimazole,0.041666666666666664,0.819669687574529,0.019171810930371437,0.28648449738661985,False
20307,amphetamine|methimazole,0.041666666666666664,0.819669687574529,0.019171810930371437,0.28648449738661985,False
20325,oxycodone|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20329,tranylcypromine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20367,LSD|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20372,caffeine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20384,diethylpropion|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20386,phenelzine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20392,meperidine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20399,cocaine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20405,piperidino|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20416,mescaline|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20423,opioids|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20430,propoxyphene|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20433,ketobemidone|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20440,isomorphinans|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20441,salvia|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20455,morphine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20460,methadone|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20485,N-Ethyl-3-piperidyl benzilate|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20503,naloxone|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20511,benzphetamine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20512,phenylalkylamines|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20533,clortermine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20552,ergometrine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20555,aminorex|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20561,serotonin|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20562,pipradrol|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20576,vinblastine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20577,marijuana|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20588,pyrovalerone|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20598,methylphenidate|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20602,norepinephrine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20603,hydroxyl|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20629,thebaine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20633,MDMA|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20635,bufotenin|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20644,epinephrine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20651,phenylpropanolamine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20681,levophacetoperane|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20714,desmethylprodine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20715,thymiquinone|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20720,chlorphentermine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20745,hydrocodone|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20747,hydromorphone|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20758,tryptamine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20782,loperamide|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20789,fentanyl|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20793,phenethylamine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20804,psychotogen|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20816,phenylethylhydrazine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20818,morphinans|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20823,mephentermine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20833,benzodiazepine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20840,piperidyl|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20842,methamphetamine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20907,benzomorphans|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20924,other|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20939,ibogaine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
20942,amphetamine|phenoperidine,0.01694915254237288,0.618262580491295,0.024730013435312222,0.28648449738661985,False
21034,cocaine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21051,mescaline|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21069,polyhydroxynortropane|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21086,pyridine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21090,morphine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21129,convolamine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21134,aposcopolamine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21137,nicotine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21154,tigloidine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21195,solanum|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21203,scopalamine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21214,strobamine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21334,hyoscyamine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21390,hydroxytropane|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21393,tryptamine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21428,phenethylamine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21477,methamphetamine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21490,ecgonine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21498,norhyoscyamine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21577,amphetamine|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21579,adaptogen|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
21585,quercitrin|chalcostrobamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
22346,salvia|hydroxycobalamin,0.5,0.9987181015979013,0.0013117099928452182,0.28648449738661985,False
22907,LSD|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
22939,cocaine|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
22963,opioids|methane,0.060000000000000005,0.8782196518006201,0.016026618137514013,0.28648449738661985,False
22981,salvia|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
22995,morphine|methane,0.04,0.8077748628666825,0.019481190511412193,0.28648449738661985,False
23000,methadone|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23011,sodium|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23035,dextromethorphan|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23062,heroin|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23066,chlorine|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23101,serotonin|methane,0.04,0.8077748628666825,0.019481190511412193,0.28648449738661985,False
23117,marijuana|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23126,mephedrone|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23143,hydroxyl|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23156,phenylmethylpiperazine|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23173,MDMA|methane,0.1,0.937067731934176,0.011803584099952726,0.28648449738661985,False
23175,bufotenin|methane,0.04,0.8077748628666825,0.019481190511412193,0.28648449738661985,False
23197,nitromethane|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23203,benzylpiperazine|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23209,entactogen|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23237,methylbenzene|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23298,tryptamine|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23362,benzene|methane,0.060000000000000005,0.8782196518006201,0.016026618137514013,0.28648449738661985,False
23382,methamphetamine|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23397,psychonaut|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23439,piparazine|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23471,piperonylpiperazine|methane,0.02,0.664500357739089,0.023530842405417085,0.28648449738661985,False
23482,amphetamine|methane,0.04,0.8077748628666825,0.019481190511412193,0.28648449738661985,False
23598,opioids|benzoxazolyl,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
23630,morphine|benzoxazolyl,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
23640,anxiolytic|benzoxazolyl,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
23655,desmopressin|benzoxazolyl,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
23678,naloxone|benzoxazolyl,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
23752,marijuana|benzoxazolyl,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
23787,antidepressant|benzoxazolyl,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
24226,mescaline|myrtillocactus,0.375,0.9973765800143095,0.0013340686859050798,0.28648449738661985,False
24387,marijuana|myrtillocactus,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
24786,pseudoephedrine|chlorepidrine,0.3333333333333333,0.9956475077510136,0.0024669091342714045,0.28648449738661985,False
25287,methamphetamine|chlorepidrine,0.3333333333333333,0.9956475077510136,0.0024669091342714045,0.28648449738661985,False
25543,dipropylaminomethylene|diethylserotonin,0.1111111111111111,0.9498270927736704,0.010369710222453702,0.28648449738661985,False
25552,ethacetin|diethylserotonin,0.1111111111111111,0.9498270927736704,0.010369710222453702,0.28648449738661985,False
25606,chlorine|diethylserotonin,0.1111111111111111,0.9498270927736704,0.010369710222453702,0.28648449738661985,False
25641,serotonin|diethylserotonin,0.1111111111111111,0.9498270927736704,0.010369710222453702,0.28648449738661985,False
25646,dehydromethylone|diethylserotonin,0.1111111111111111,0.9498270927736704,0.010369710222453702,0.28648449738661985,False
25734,dpt|diethylserotonin,0.1111111111111111,0.9498270927736704,0.010369710222453702,0.28648449738661985,False
25873,phenethylamine|diethylserotonin,0.1111111111111111,0.9498270927736704,0.010369710222453702,0.28648449738661985,False
25954,methylene|diethylserotonin,0.1111111111111111,0.9498270927736704,0.010369710222453702,0.28648449738661985,False
26062,elymoclavine|chanoclavine,0.3125,0.9939184354877176,0.0024855413784879562,0.28648449738661985,False
26082,LSD|chanoclavine,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
26149,polyhydroxynortropane|chanoclavine,0.0625,0.8814393036012401,0.015950448236121562,0.28648449738661985,False
26209,convolamine|chanoclavine,0.0625,0.8814393036012401,0.015950448236121562,0.28648449738661985,False
26267,ergometrine|chanoclavine,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
