,prior,conditional,conditional_probability
122542,benzphetamine,amphetamine,0.0006978367062107467
122560,phenylalkylamines,oxycodone,0.0006472491909385112
122564,phenylalkylamines,tranylcypromine,0.00546448087431694
122587,phenylalkylamines,phenoperidine,0.01694915254237288
122603,phenylalkylamines,LSD,0.0003518648838845883
122608,phenylalkylamines,caffeine,0.0006020469596628537
122620,phenylalkylamines,diethylpropion,0.016129032258064516
122622,phenylalkylamines,phenelzine,0.0047393364928909965
122628,phenylalkylamines,meperidine,0.0047393364928909965
122635,phenylalkylamines,cocaine,0.0003965107057890563
122641,phenylalkylamines,piperidino,0.01694915254237288
122652,phenylalkylamines,mescaline,0.0004145936981757877
122659,phenylalkylamines,opioids,0.0002671653753673524
122666,phenylalkylamines,propoxyphene,0.004291845493562232
122669,phenylalkylamines,ketobemidone,0.01694915254237288
122676,phenylalkylamines,isomorphinans,0.01694915254237288
122677,phenylalkylamines,salvia,0.0002685284640171858
122691,phenylalkylamines,morphine,0.0005753739930955121
122696,phenylalkylamines,methadone,0.0010928961748633882
122721,phenylalkylamines,N-Ethyl-3-piperidyl benzilate,0.01694915254237288
122739,phenylalkylamines,naloxone,0.004694835680751174
122747,phenylalkylamines,benzphetamine,0.016129032258064516
122761,phenylalkylamines,chlorine,0.0045662100456621
122767,phenylalkylamines,bupropion,0.004166666666666668
122768,phenylalkylamines,clortermine,0.01694915254237288
122787,phenylalkylamines,ergometrine,0.005154639175257732
122790,phenylalkylamines,aminorex,0.013333333333333334
122796,phenylalkylamines,serotonin,0.0005022601707684581
122797,phenylalkylamines,pipradrol,0.015625
122811,phenylalkylamines,vinblastine,0.007874015748031496
122812,phenylalkylamines,marijuana,0.000321853878339234
122821,phenylalkylamines,mephedrone,0.00398406374501992
122823,phenylalkylamines,pyrovalerone,0.01694915254237288
122833,phenylalkylamines,methylphenidate,0.006153846153846155
122837,phenylalkylamines,norepinephrine,0.0017182130584192444
122838,phenylalkylamines,hydroxyl,0.007042253521126761
122864,phenylalkylamines,thebaine,0.0033444816053511705
122868,phenylalkylamines,MDMA,0.0004363953742090334
122870,phenylalkylamines,bufotenin,0.0021321961620469087
122879,phenylalkylamines,epinephrine,0.0020202020202020198
122886,phenylalkylamines,phenylpropanolamine,0.007299270072992701
122916,phenylalkylamines,levophacetoperane,0.01694915254237288
122945,phenylalkylamines,cathinone,0.005128205128205128
122949,phenylalkylamines,desmethylprodine,0.014492753623188406
122950,phenylalkylamines,thymiquinone,0.01694915254237288
122955,phenylalkylamines,chlorphentermine,0.01694915254237288
122980,phenylalkylamines,hydrocodone,0.0008389261744966444
122982,phenylalkylamines,hydromorphone,0.002444987775061125
122993,phenylalkylamines,tryptamine,0.0005931198102016608
123017,phenylalkylamines,loperamide,0.008547008547008548
123024,phenylalkylamines,fentanyl,0.0017152658662092624
123028,phenylalkylamines,phenethylamine,0.0014825796886582653
123039,phenylalkylamines,psychotogen,0.010752688172043013
123051,phenylalkylamines,phenylethylhydrazine,0.01694915254237288
123053,phenylalkylamines,morphinans,0.012987012987012986
123058,phenylalkylamines,mephentermine,0.01694915254237288
123068,phenylalkylamines,benzodiazepine,0.0010515247108307043
123075,phenylalkylamines,piperidyl,0.012820512820512822
123077,phenylalkylamines,methamphetamine,0.0013596193065941538
123142,phenylalkylamines,benzomorphans,0.01694915254237288
123159,phenylalkylamines,other,0.0014727540500736375
123174,phenylalkylamines,ibogaine,0.0019960079840319364
123177,phenylalkylamines,amphetamine,0.0006978367062107467
123236,hypoxanthine,triterpene,0.01492537313432836
123243,hypoxanthine,caffeine,0.0006020469596628537
123268,hypoxanthine,piper methysticum,0.0101010101010101
123270,hypoxanthine,cocaine,0.0003965107057890563
123312,hypoxanthine,salvia,0.0002685284640171858
123314,hypoxanthine,choline,0.006896551724137932
123331,hypoxanthine,methadone,0.0010928961748633882
123342,hypoxanthine,sodium,0.0013774104683195593
123424,hypoxanthine,glucose,0.0033333333333333327
123431,hypoxanthine,serotonin,0.0005022601707684581
123438,hypoxanthine,scopalamine,0.002583979328165375
123452,hypoxanthine,isopteropodine,0.027777777777777776
123482,hypoxanthine,antidepressant,0.000945179584120983
123505,hypoxanthine,bufotenin,0.0021321961620469087
123569,hypoxanthine,hyoscyamine,0.003355704697986577
123628,hypoxanthine,tryptamine,0.0005931198102016608
123683,hypoxanthine,methylxanthines,0.022222222222222227
123728,hypoxanthine,myrtifolia,0.024390243902439025
123814,hypoxanthine,adaptogen,0.006756756756756756
124447,ethoxyethane,amphetamine,0.0003489183531053734
124508,isomyristicin,LSD,0.00017593244194229416
124538,isomyristicin,piper methysticum,0.0101010101010101
124557,isomyristicin,mescaline,0.0004145936981757877
124773,isomyristicin,MDMA,0.0002181976871045167
124801,isomyristicin,myristicin,0.007042253521126761
124962,isomyristicin,benzene,0.0033670033670033677
125082,isomyristicin,amphetamine,0.0003489183531053734
125143,metoclopramide,LSD,0.00017593244194229416
125175,metoclopramide,cocaine,0.0003965107057890563
125189,metoclopramide,chlorpromazine,0.005025125628140704
125192,metoclopramide,mescaline,0.0004145936981757877
125199,metoclopramide,opioids,0.0002671653753673524
125231,metoclopramide,morphine,0.0005753739930955121
125238,metoclopramide,sertraline,0.005847953216374269
125336,metoclopramide,serotonin,0.0005022601707684581
125408,metoclopramide,MDMA,0.0002181976871045167
125426,metoclopramide,phenylpropanolamine,0.007299270072992701
125568,metoclopramide,phenethylamine,0.0007412898443291327
125608,metoclopramide,benzodiazepine,0.0010515247108307043
125717,metoclopramide,amphetamine,0.0003489183531053734
125776,dimethylmedicarpin,triterpene,0.01492537313432836
125913,dimethylmedicarpin,nicotine,0.0005096839959225281
126334,dimethylmedicarpin,other,0.0014727540500736375
126469,guaifenisin,opioids,0.0002671653753673524
126487,guaifenisin,salvia,0.0002685284640171858
126501,guaifenisin,morphine,0.0005753739930955121
126506,guaifenisin,methadone,0.0010928961748633882
126541,guaifenisin,dextromethorphan,0.0017035775127768314
126678,guaifenisin,MDMA,0.0002181976871045167
126946,guaifenisin,percocet,0.0032786885245901644
126987,guaifenisin,amphetamine,0.0003489183531053734
127080,tigloidine,cocaine,0.0003965107057890563
127097,tigloidine,mescaline,0.0004145936981757877
127115,tigloidine,polyhydroxynortropane,0.037037037037037035
127132,tigloidine,pyridine,0.0075187969924812035
127136,tigloidine,morphine,0.0005753739930955121
127175,tigloidine,convolamine,0.037037037037037035
127183,tigloidine,nicotine,0.0005096839959225281
127240,tigloidine,solanum,0.01666666666666667
127248,tigloidine,scopalamine,0.002583979328165375
127379,tigloidine,hyoscyamine,0.003355704697986577
127438,tigloidine,tryptamine,0.0005931198102016608
127473,tigloidine,phenethylamine,0.0007412898443291327
127522,tigloidine,methamphetamine,0.0006798096532970769
127535,tigloidine,ecgonine,0.01785714285714286
127543,tigloidine,norhyoscyamine,0.010989010989010988
127622,tigloidine,amphetamine,0.0003489183531053734
127624,tigloidine,adaptogen,0.006756756756756756
127638,dimethcathinone,cobalt,0.012658227848101266
127640,dimethcathinone,oxycodone,0.0006472491909385112
127661,dimethcathinone,benzoylecgonine,0.016393442622950817
127683,dimethcathinone,LSD,0.00017593244194229416
127688,dimethcathinone,caffeine,0.0006020469596628537
127705,dimethcathinone,insulin,0.006289308176100629
127715,dimethcathinone,cocaine,0.0003965107057890563
127739,dimethcathinone,opioids,0.0002671653753673524
127771,dimethcathinone,morphine,0.0005753739930955121
127776,dimethcathinone,methadone,0.0010928961748633882
127811,dimethcathinone,dextromethorphan,0.0017035775127768314
127942,dimethcathinone,benzylethylamine,0.038461538461538464
127944,dimethcathinone,thebaine,0.0033444816053511705
127948,dimethcathinone,MDMA,0.0002181976871045167
127990,dimethcathinone,dimethylglyoxime,0.038461538461538464
127997,dimethcathinone,nitropropene,0.03333333333333334
128027,dimethcathinone,dimethyltryptamine,0.003952569169960474
128074,dimethcathinone,hydroxyzine,0.0125
128104,dimethcathinone,fentanyl,0.0017152658662092624
128148,dimethcathinone,benzodiazepine,0.0010515247108307043
128157,dimethcathinone,methamphetamine,0.0006798096532970769
128186,dimethcathinone,phenacetin,0.03333333333333334
128237,dimethcathinone,igg,0.038461538461538464
128242,dimethcathinone,acetaminophen,0.0019305019305019305
128257,dimethcathinone,amphetamine,0.0003489183531053734
128288,terbinafine,hormone,0.0017889087656529515
128695,terbinafine,hydrocodone,0.0008389261744966444
128877,terbinafine,acetaminophen,0.0019305019305019305
128910,heroin,oxycodone,0.005825242718446603
128941,heroin,methane,0.02
128953,heroin,LSD,0.0008796622097114707
128958,heroin,caffeine,0.002408187838651415
128978,heroin,meperidine,0.009478672985781993
128985,heroin,cocaine,0.0031720856463124504
129002,heroin,mescaline,0.0004145936981757877
129005,heroin,oxytocin,0.008547008547008548
129009,heroin,opioids,0.0048089767566123435
129016,heroin,propoxyphene,0.008583690987124462
129027,heroin,salvia,0.0005370569280343716
129041,heroin,morphine,0.00805523590333717
129046,heroin,methadone,0.004371584699453553
129057,heroin,sodium,0.0027548209366391185
129081,heroin,dextromethorphan,0.0017035775127768314
129088,heroin,nicotine,0.0025484199796126407
129162,heroin,marijuana,0.001287415513356936
129183,heroin,methylphenidate,0.003076923076923077
129197,heroin,antidepressant,0.000945179584120983
129214,heroin,thebaine,0.006688963210702341
129217,heroin,chamomile,0.0038910505836575885
129218,heroin,MDMA,0.0008727907484180668
129229,heroin,epinephrine,0.0040404040404040395
129248,heroin,benzylpiperazine,0.009009009009009007
129314,heroin,buprenorphine,0.0038022813688212928
129330,heroin,hydrocodone,0.0041946308724832215
129332,heroin,hydromorphone,0.004889975550122249
129343,heroin,tryptamine,0.0005931198102016608
129374,heroin,fentanyl,0.0051457975986277885
129378,heroin,phenethylamine,0.0022238695329873984
129418,heroin,benzodiazepine,0.0010515247108307043
129427,heroin,methamphetamine,0.0020394289598912306
129442,heroin,psychonaut,0.0032467532467532465
129488,heroin,alphamethyltryptamine,0.026315789473684213
129512,heroin,acetaminophen,0.005791505791505792
129522,heroin,ammonium,0.009345794392523366
129524,heroin,ibogaine,0.0019960079840319364
129527,heroin,amphetamine,0.0010467550593161198
129534,heroin,coricidin,0.0037174721189591076
129662,atropatana,salvia,0.0002685284640171858
129676,atropatana,morphine,0.0005753739930955121
129686,atropatana,anxiolytic,0.004329004329004329
129797,atropatana,marijuana,0.000321853878339234
130272,vobtusine,mescaline,0.0004145936981757877
130297,vobtusine,salvia,0.0002685284640171858
130358,vobtusine,nicotine,0.0005096839959225281
130794,vobtusine,ibogaine,0.0019960079840319364
131323,pyrazolopyrimidine,benzodiazepine,0.0010515247108307043
131342,pyrazolopyrimidine,z-drug,0.0051813471502590676
131463,chlorine,hormone,0.003577817531305903
131472,chlorine,elymoclavine,0.023255813953488372
131481,chlorine,methane,0.02
131493,chlorine,LSD,0.005102040816326529
131497,chlorine,barbiturate,0.011764705882352941
131498,chlorine,caffeine,0.0012040939193257074
131523,chlorine,piper methysticum,0.0101010101010101
131525,chlorine,cocaine,0.001189532117367169
131539,chlorine,chlorpromazine,0.005025125628140704
131542,chlorine,mescaline,0.001658374792703151
131549,chlorine,opioids,0.0008014961261020572
131567,chlorine,salvia,0.001611170784103115
131581,chlorine,morphine,0.0011507479861910242
131597,chlorine,sodium,0.006887052341597796
131621,chlorine,dextromethorphan,0.0017035775127768314
131628,chlorine,nicotine,0.003058103975535168
131638,chlorine,phenylalkylamines,0.014084507042253518
131657,chlorine,bupropion,0.004166666666666668
131677,chlorine,ergometrine,0.005154639175257732
131678,chlorine,methylcarbinolamide,0.037037037037037035
131686,chlorine,serotonin,0.0015067805123053742
131693,chlorine,scopalamine,0.002583979328165375
131702,chlorine,marijuana,0.002574831026713872
131711,chlorine,mephedrone,0.00398406374501992
131714,chlorine,k2,0.017543859649122806
131723,chlorine,methylphenidate,0.003076923076923077
131727,chlorine,norepinephrine,0.0017182130584192444
131737,chlorine,antidepressant,0.000945179584120983
131757,chlorine,chamomile,0.0038910505836575885
131758,chlorine,MDMA,0.0013091861226271007
131760,chlorine,bufotenin,0.0021321961620469087
131769,chlorine,epinephrine,0.0040404040404040395
131777,chlorine,THC,0.011494252873563218
131779,chlorine,dpt,0.004405286343612335
131824,chlorine,hyoscyamine,0.003355704697986577
131834,chlorine,quinine,0.02985074626865672
131835,chlorine,cathinone,0.005128205128205128
131847,chlorine,dichloromethane,0.02666666666666667
131883,chlorine,tryptamine,0.0005931198102016608
131918,chlorine,phenethylamine,0.003706449221645664
131947,chlorine,benzene,0.010101010101010102
131958,chlorine,benzodiazepine,0.0010515247108307043
131967,chlorine,methamphetamine,0.0006798096532970769
131993,chlorine,titanium,0.025641025641025644
132049,chlorine,other,0.0014727540500736375
132052,chlorine,acetaminophen,0.0019305019305019305
132062,chlorine,ammonium,0.01869158878504673
132064,chlorine,ibogaine,0.0019960079840319364
132067,chlorine,amphetamine,0.0010467550593161198
132132,dexamethasone,barbiturate,0.011764705882352941
132160,dexamethasone,cocaine,0.0003965107057890563
132174,dexamethasone,chlorpromazine,0.005025125628140704
132184,dexamethasone,opioids,0.0002671653753673524
132191,dexamethasone,propoxyphene,0.004291845493562232
132221,dexamethasone,methadone,0.0010928961748633882
132232,dexamethasone,sodium,0.0013774104683195593
132362,dexamethasone,norepinephrine,0.0017182130584192444
132519,dexamethasone,hydroxyzine,0.0125
132542,dexamethasone,loperamide,0.008547008547008548
132593,dexamethasone,benzodiazepine,0.0010515247108307043
132602,dexamethasone,methamphetamine,0.0006798096532970769
132702,dexamethasone,amphetamine,0.0003489183531053734
132972,camfetamine,marijuana,0.000321853878339234
132984,camfetamine,k2,0.017543859649122806
132997,camfetamine,norepinephrine,0.0017182130584192444
133176,camfetamine,ubiquinone,0.04
133252,camfetamine,psychonaut,0.0032467532467532465
133454,monoacylglycerol,opioids,0.0002671653753673524
133607,monoacylglycerol,marijuana,0.000321853878339234
133994,valproic acid,tranylcypromine,0.00546448087431694
134005,valproic acid,fluoxetine,0.005235602094240838
134033,valproic acid,LSD,0.00017593244194229416
134052,valproic acid,phenelzine,0.0047393364928909965
134089,valproic acid,opioids,0.0002671653753673524
134128,valproic acid,sertraline,0.005847953216374269
134137,valproic acid,sodium,0.0027548209366391185
134197,valproic acid,bupropion,0.004166666666666668
134226,valproic acid,serotonin,0.0010045203415369162
134267,valproic acid,norepinephrine,0.0017182130584192444
134277,valproic acid,antidepressant,0.001890359168241966
134298,valproic acid,MDMA,0.0002181976871045167
134361,valproic acid,venlafaxine,0.007575757575757577
134394,valproic acid,buprenorphine,0.0038022813688212928
134439,valproic acid,olanzapine,0.007692307692307692
134498,valproic acid,benzodiazepine,0.0010515247108307043
134517,valproic acid,z-drug,0.0051813471502590676
134589,valproic acid,other,0.0014727540500736375
135260,bupropion,oxycodone,0.0006472491909385112
135264,bupropion,tranylcypromine,0.01092896174863388
135266,bupropion,hypericum,0.012820512820512822
135273,bupropion,hormone,0.003577817531305903
135275,bupropion,fluoxetine,0.015706806282722512
135284,bupropion,dalcipran,0.024390243902439025
135303,bupropion,LSD,0.0007037297677691766
135308,bupropion,caffeine,0.004214328717639976
135313,bupropion,iprocin,0.0045662100456621
135320,bupropion,diethylpropion,0.016129032258064516
135322,bupropion,phenelzine,0.014218009478672987
135325,bupropion,insulin,0.006289308176100629
135328,bupropion,meperidine,0.0047393364928909965
135335,bupropion,cocaine,0.003965107057890564
135336,bupropion,inositol,0.010526315789473684
135340,bupropion,selegiline,0.03361344537815126
